RowNumber,Exited,P_Hat
5170,0,0.2144573862101
5171,0,0.0463211219523997
5172,0,0.0600108295969325
5173,0,0.138070317280442
5174,0,0.129511606161646
5175,0,0.0919857479937423
5176,0,0.153602472642985
5177,0,0.041493256709383
5178,1,0.0628996200921892
5179,0,0.109196950269728
5180,0,0.0981310666473882
5181,0,0.10140679577859
5182,0,0.252327399464457
5183,1,0.0778608750211621
5184,0,0.0514475107499375
5185,0,0.14770608087879
5186,1,0.449388098625772
5187,0,0.0859797249046163
5188,1,0.0484748956109071
5189,0,0.0755135764253445
5190,0,0.200971386390426
5191,0,0.115227333976282
5192,0,0.303352302390516
5193,0,0.0828044219558316
5194,0,0.0693666467468074
5195,0,0.0874581213375511
5196,0,0.0717096553922269
5197,0,0.0385195744883309
5198,0,0.456152824138246
5199,0,0.232029269671715
5200,0,0.102900140142706
5201,0,0.389739229634899
5202,0,0.186850380080834
5203,1,0.216410902864774
5204,0,0.08849134653099
5205,0,0.0699311214924681
5206,0,0.0945230298824195
5207,0,0.216724400940405
5208,0,0.175341832551843
5209,0,0.0755926940706223
5210,0,0.0930294002011137
5211,0,0.154251278913463
5212,0,0.0448698735790623
5213,1,0.363060442649817
5214,0,0.0796557918550679
5215,1,0.509606304230202
5216,1,0.022141596206737
5217,0,0.113921061642979
5218,0,0.0360966536418381
5219,0,0.0551610597268016
5220,0,0.22017775681583
5221,1,0.281931287675355
5222,0,0.129883013559352
5223,0,0.117010188841502
5224,0,0.621426967874581
5225,0,0.19015099899903
5226,0,0.284520531815949
5227,0,0.0981732887436858
5228,0,0.0490629509775066
5229,0,0.0356657974179148
5230,0,0.0380385009991645
5231,0,0.148407779209589
5232,1,0.148445951401081
5233,1,0.352705893937407
5234,1,0.385917826373344
5235,1,0.347163118785312
5236,1,0.379304806752419
5237,0,0.0749749473635462
5238,0,0.0351097636265939
5239,0,0.116716124282102
5240,0,0.430908757089883
5241,0,0.139262388207332
5242,0,0.176648625859046
5243,1,0.267796089818908
5244,1,0.404608056894399
5245,0,0.0715339609760686
5246,0,0.0463076370008379
5247,0,0.0856739736681774
5248,0,0.211509727065448
5249,0,0.0823525986909996
5250,1,0.0730183745407818
5251,0,0.092784315914203
5252,0,0.0544553127046156
5253,0,0.116381301433881
5254,0,0.102058257178913
5255,0,0.0689890987969379
5256,1,0.686003718548881
5257,1,0.473413185999464
5258,0,0.124281489742797
5259,0,0.0763810825290266
5260,0,0.200259932311579
5261,0,0.178575927004486
5262,0,0.131672175307869
5263,0,0.0420955393879471
5264,0,0.354305779253982
5265,1,0.289362606434187
5266,0,0.110739412457489
5267,0,0.0410198810636127
5268,0,0.0639777247003543
5269,0,0.0715786698668035
5270,1,0.271484378130996
5271,0,0.0983623679088111
5272,1,0.356549841474393
5273,1,0.218545434079187
5274,0,0.137374790745864
5275,0,0.176917839819786
5276,0,0.0997092301785331
5277,0,0.0397692866479283
5278,0,0.106526057496774
5279,1,0.268456330134774
5280,0,0.137994425688645
5281,1,0.313280298301609
5282,0,0.0880698398001536
5283,0,0.116417522507716
5284,0,0.0924535558639527
5285,0,0.302291268763652
5286,1,0.353318400215418
5287,0,0.354055044310985
5288,0,0.225269720762513
5289,0,0.0312031256842038
5290,0,0.0151946561492158
5291,1,0.730911207038259
5292,0,0.0861271926883439
5293,0,0.104180642743933
5294,0,0.0984112726947349
5295,0,0.105679368970099
5296,0,0.302815634483382
5297,1,0.179081155086892
5298,1,0.271007737361565
5299,0,0.15258509837956
5300,0,0.634918231904762
5301,0,0.0792022257220776
5302,0,0.145957836916802
5303,0,0.0742790625006607
5304,0,0.0196751720293715
5305,0,0.350487569415044
5306,0,0.0665620352258939
5307,1,0.255782921213281
5308,1,0.40034375397277
5309,0,0.236208218526601
5310,0,0.265022326558279
5311,1,0.396195702028305
5312,0,0.23796223344458
5313,0,0.338074329576467
5314,0,0.57675427190423
5315,1,0.381079572348927
5316,0,0.0647102555153965
5317,0,0.222524413224857
5318,0,0.187610056727297
5319,0,0.132018950564845
5320,0,0.163694248168887
5321,0,0.192831783982854
5322,0,0.087145368278666
5323,0,0.0866215928700862
5324,0,0.0518093171373607
5325,0,0.0877025499933121
5326,1,0.189997669546367
5327,1,0.284424093569223
5328,0,0.201273287863947
5329,0,0.193856234869928
5330,0,0.064279069461953
5331,0,0.0280073760522231
5332,1,0.623235905935056
5333,0,0.178632478388968
5334,0,0.14923126040143
5335,0,0.0522014069467648
5336,0,0.226981165257438
5337,1,0.344533378907408
5338,1,0.466165364924358
5339,1,0.367669225867761
5340,1,0.535107407833646
5341,0,0.199266527431811
5342,0,0.514651639509912
5343,0,0.245876384596121
5344,0,0.213824611039029
5345,0,0.0517122712719131
5346,0,0.0924628245845291
5347,0,0.137402648871567
5348,1,0.0396132803985787
5349,1,0.415778265988891
5350,0,0.0936827558628618
5351,1,0.34563906388634
5352,0,0.195659342275471
5353,0,0.029951780270729
5354,1,0.16849398549646
5355,0,0.0440478485372959
5356,0,0.189873187788064
5357,1,0.237749046432657
5358,0,0.101819258105964
5359,0,0.137473503114014
5360,1,0.195911548987396
5361,0,0.103621650278813
5362,0,0.211989517730231
5363,0,0.200276051477714
5364,1,0.143042097254735
5365,0,0.094389178345292
5366,0,0.0620146405948728
5367,0,0.239475722457244
5368,0,0.0659643286447645
5369,1,0.718591607214726
5370,1,0.408861404475236
5371,1,0.0591010807580557
5372,1,0.142813867749145
5373,0,0.0930480898357266
5374,0,0.026755857922836
5375,0,0.0433567713002456
5376,0,0.0741873530173579
5377,0,0.0736582594219528
5378,0,0.487461320723765
5379,0,0.185299561073475
5380,0,0.037978041047655
5381,0,0.115372644974197
5382,0,0.0781893619569061
5383,0,0.130275624483173
5384,0,0.0263269920632821
5385,0,0.0790394137612297
5386,1,0.183469991255529
5387,1,0.260402974488733
5388,0,0.04352420547911
5389,1,0.646829597074762
5390,0,0.135991902168014
5391,1,0.192403702417537
5392,0,0.142581185436114
5393,1,0.195949869837618
5394,0,0.0389879213427136
5395,0,0.196723180949719
5396,0,0.274231957760229
5397,0,0.0893678161917292
5398,0,0.283922601826412
5399,1,0.197868210294007
5400,0,0.0577556605159932
5401,0,0.121210841596548
5402,0,0.214136121703708
5403,0,0.114132915284067
5404,0,0.0261393153891214
5405,0,0.0707711845128391
5406,0,0.672015616565603
5407,0,0.456745975407976
5408,0,0.0723097581080579
5409,0,0.304616400557617
5410,0,0.0286441932644555
5411,0,0.115336243779674
5412,0,0.226863802680346
5413,1,0.446749387676169
5414,0,0.252635590020303
5415,0,0.337095242215896
5416,0,0.0585501134940052
5417,0,0.108094484882481
5418,0,0.0363171604205645
5419,0,0.134242091640019
5420,1,0.335757817942397
5421,0,0.0341055953314892
5422,0,0.220478879062143
5423,0,0.0834805281768928
5424,0,0.0362914980117199
5425,1,0.439983540278604
5426,0,0.538393663168855
5427,0,0.21654374659884
5428,0,0.12846973857629
5429,0,0.194866411855649
5430,0,0.338033485116368
5431,0,0.0803918014976904
5432,0,0.127789491233397
5433,0,0.146995104265094
5434,0,0.197809993337254
5435,0,0.141758806382043
5436,0,0.168659070768741
5437,0,0.153087873178588
5438,0,0.0926539490066338
5439,0,0.146882675433853
5440,0,0.80466869609631
5441,1,0.432200935672635
5442,0,0.110942347990587
5443,1,0.542298214086613
5444,0,0.0403970023962933
5445,0,0.0479076805492727
5446,0,0.0843857682067466
5447,0,0.0918346726479118
5448,0,0.27037219727143
5449,1,0.320866462871296
5450,0,0.153405979081142
5451,0,0.0867059257488479
5452,0,0.23856920259393
5453,1,0.412666611176231
5454,0,0.0897370262349623
5455,0,0.149234405221754
5456,1,0.54978703289804
5457,0,0.246337606260832
5458,0,0.462834292881859
5459,0,0.174851606947811
5460,0,0.197097751668712
5461,0,0.164303608051699
5462,0,0.13404135032964
5463,0,0.16962136322289
5464,0,0.187583593951957
5465,0,0.118569775087805
5466,0,0.485834806962014
5467,0,0.0929827877731261
5468,0,0.0626948788336476
5469,0,0.0832028046937587
5470,0,0.0414729534061596
5471,0,0.0304526267224533
5472,1,0.429814145444496
5473,0,0.213534115423047
5474,0,0.219559953731278
5475,0,0.154501606268685
5476,0,0.194488206847222
5477,1,0.290907611479081
5478,0,0.0621398601349105
5479,0,0.187535601666713
5480,0,0.179175261545617
5481,0,0.343720375649238
5482,1,0.340781732288861
5483,0,0.235921491364683
5484,0,0.119676081608402
5485,1,0.455937317246992
5486,0,0.0550074641236762
5487,0,0.0954558471821889
5488,0,0.0387714348410763
5489,0,0.112725840393877
5490,0,0.0491122753794939
5491,0,0.637581481842026
5492,1,0.194851514246846
5493,0,0.0577263902899779
5494,0,0.0784117922430429
5495,1,0.497462858558278
5496,0,0.0982194901344581
5497,0,0.114367725467145
5498,0,0.242252989509226
5499,0,0.174063312050922
5500,0,0.0915541708368225
5501,0,0.125741332522795
5502,0,0.191812042425223
5503,0,0.149399104628984
5504,0,0.0266485939219008
5505,0,0.119039761225245
5506,0,0.216740443910952
5507,0,0.0600996736985936
5508,1,0.33977450791472
5509,0,0.573001981520908
5510,0,0.0942611744621892
5511,1,0.646181606783585
5512,0,0.261383896602832
5513,0,0.0751322009526388
5514,0,0.0535998712341307
5515,1,0.620377838093613
5516,0,0.129493082236627
5517,0,0.0751377079390789
5518,0,0.103631786498792
5519,0,0.141816458594305
5520,1,0.265937394274035
5521,0,0.435055990790207
5522,0,0.176934208916107
5523,0,0.230100268786671
5524,0,0.0431008963878781
5525,0,0.290145264502399
5526,0,0.152657072428308
5527,0,0.295429211195957
5528,0,0.0769394389349568
5529,0,0.0334205789673255
5530,0,0.131940874086718
5531,0,0.0572258787806237
5532,0,0.195716846697502
5533,0,0.0316163955799364
5534,0,0.227397714845746
5535,0,0.0419735686223071
5536,1,0.309184318609996
5537,0,0.0861146305718508
5538,0,0.270966675122595
5539,0,0.253298046413773
5540,0,0.222007003549008
5541,1,0.258329753547517
5542,0,0.188777490802534
5543,1,0.10386928593519
5544,0,0.0752634739263727
5545,0,0.18235260890511
5546,0,0.264065839783239
5547,0,0.0784773639814287
5548,1,0.18584681317008
5549,0,0.134119516000234
5550,0,0.0949693694528054
5551,0,0.167792671286584
5552,0,0.239525981060779
5553,0,0.167035560217003
5554,0,0.0891179024376212
5555,0,0.0566729126296251
5556,0,0.0908211667644428
5557,0,0.203870276477411
5558,0,0.219873506969149
5559,1,0.117337048897341
5560,1,0.279490711444196
5561,0,0.127796667196887
5562,1,0.265728438688881
5563,0,0.0981469592523023
5564,0,0.312253974611261
5565,0,0.208731223091577
5566,0,0.121640725048814
5567,0,0.196679631267848
5568,0,0.0734666573767358
5569,0,0.0664140483172325
5570,0,0.121541119887121
5571,1,0.273836831520421
5572,1,0.260885941694641
5573,0,0.0430400267606253
5574,0,0.0759296364363934
5575,0,0.0762801319343376
5576,0,0.0595672929356426
5577,1,0.796987961511801
5578,0,0.3674141606059
5579,0,0.386476752766231
5580,0,0.0443726840079204
5581,0,0.0873702127007336
5582,0,0.331901622324156
5583,0,0.158888986178939
5584,0,0.0487410549435498
5585,0,0.137931223247386
5586,0,0.162611260737266
5587,0,0.0900433900101868
5588,0,0.076951217704486
5589,0,0.0942745882689455
5590,1,0.419850248219563
5591,0,0.131196715235058
5592,0,0.142235405843266
5593,0,0.0398670437522427
5594,1,0.29357314182929
5595,0,0.0601409908512582
5596,0,0.0402458970378623
5597,1,0.0372423475102674
5598,0,0.152375301355867
5599,0,0.538701359678464
5600,1,0.426434556665284
5601,0,0.058192159361561
5602,0,0.372943070703727
5603,0,0.241166245377328
5604,0,0.15917163894454
5605,0,0.377234338956558
5606,0,0.264777742352908
5607,1,0.71871937862297
5608,0,0.338781649958731
5609,0,0.0679690988126767
5610,0,0.227125479975726
5611,0,0.106438976223138
5612,0,0.406078854552368
5613,0,0.0760855863429232
5614,0,0.208540909954454
5615,0,0.157279322360108
5616,0,0.179569362075489
5617,0,0.0210277315488581
5618,1,0.263720919730236
5619,0,0.0503996896562984
5620,0,0.0564228687427937
5621,0,0.0886173685902211
5622,0,0.301828351780328
5623,0,0.178329303902155
5624,0,0.0695480967934587
5625,0,0.349935297129938
5626,0,0.423715269246277
5627,0,0.0939528608643277
5628,0,0.0415002103812304
5629,0,0.295632658720815
5630,0,0.0760381726013873
5631,0,0.252448125721494
5632,0,0.087986450076169
5633,1,0.268749131837743
5634,0,0.0649787145926002
5635,0,0.202955037306421
5636,0,0.0678615103333889
5637,0,0.0378760097806397
5638,0,0.0450419022543887
5639,0,0.193058992871372
5640,0,0.307701726244908
5641,1,0.250893052655188
5642,0,0.389789313795827
5643,0,0.255578175015207
5644,1,0.0810868928589534
5645,0,0.106787844715638
5646,1,0.353457575613126
5647,1,0.416472594605814
5648,0,0.0200911437988396
5649,0,0.0655247677941977
5650,0,0.0274636641308505
5651,0,0.412452515170526
5652,0,0.650887862864367
5653,0,0.110074552359231
5654,0,0.527073241428615
5655,0,0.16050902910173
5656,1,0.351831692377935
5657,0,0.098295560617433
5658,0,0.0517548553226604
5659,1,0.160905700180117
5660,1,0.471283181029001
5661,0,0.423076686914193
5662,0,0.109457129495081
5663,0,0.0875901756411409
5664,0,0.192648715981342
5665,1,0.484908195528691
5666,0,0.131394771793449
5667,1,0.291334736135239
5668,0,0.0587388436861729
5669,1,0.0687916524726498
5670,0,0.0973005210156626
5671,0,0.0951943356986521
5672,0,0.510601646356484
5673,0,0.0755276495963813
5674,0,0.146335090309401
5675,0,0.0734327192470972
5676,0,0.0522549309724552
5677,0,0.0330657943108118
5678,0,0.236735819076775
5679,0,0.092371813130627
5680,0,0.338266364228305
5681,1,0.310029130428829
5682,0,0.148297494190567
5683,0,0.0736133845976173
5684,1,0.701467673005455
5685,0,0.13268583636766
5686,1,0.212518334522357
5687,1,0.410597174200391
5688,0,0.215421106506446
5689,0,0.148044414120165
5690,0,0.250248224269652
5691,0,0.236696491885099
5692,0,0.26553501164661
5693,0,0.131250969139328
5694,0,0.082559909541081
5695,0,0.0761732808540849
5696,0,0.105149010139995
5697,0,0.0606852623371953
5698,0,0.148912500402899
5699,0,0.35864176938907
5700,0,0.0597940905197462
5701,1,0.0600016574722712
5702,1,0.666930140107544
5703,0,0.118684292138215
5704,0,0.357027904851544
5705,1,0.572434956909118
5706,0,0.159086755761538
5707,0,0.213706207282946
5708,0,0.0176250744522846
5709,0,0.311142634711652
5710,0,0.22503732573266
5711,0,0.130777062300074
5712,0,0.106456395160994
5713,1,0.277680416671812
5714,0,0.0913689881750092
5715,0,0.0860555667381906
5716,0,0.0259466103915201
5717,0,0.139298931123743
5718,0,0.114115830100227
5719,0,0.190297312343189
5720,0,0.100761074781913
5721,0,0.140457000468368
5722,1,0.499976722227141
5723,0,0.104163880763448
5724,0,0.0344338241061237
5725,0,0.0895391376058591
5726,0,0.249000343925433
5727,0,0.414045393456947
5728,1,0.346540092510658
5729,0,0.0550005808523319
5730,0,0.10808601933915
5731,0,0.0481580568688503
5732,1,0.115477909147578
5733,0,0.0607597272091404
5734,1,0.0990730936354217
5735,0,0.18488159207473
5736,0,0.131342915328173
5737,0,0.0909545421198673
5738,0,0.181910916638649
5739,0,0.186053868610406
5740,0,0.0728501358115951
5741,0,0.386487701690024
5742,0,0.0898653074230135
5743,1,0.221371748089265
5744,0,0.213344122764814
5745,0,0.171033257847881
5746,0,0.0355169478587774
5747,0,0.133327817480662
5748,0,0.0610078548932995
5749,0,0.390510685607492
5750,0,0.101774025401181
5751,1,0.258298055788105
5752,0,0.0857544387167224
5753,0,0.0712661111316262
5754,0,0.23484786509389
5755,0,0.28646327818699
5756,0,0.148331480691394
5757,0,0.0695912877528275
5758,0,0.04670679030173
5759,1,0.546786151492419
5760,0,0.187894136507336
5761,0,0.0807231898970823
5762,0,0.0502827464511618
5763,0,0.150070437780172
5764,0,0.0510337660687643
5765,0,0.0975347719549899
5766,0,0.0450672543833901
5767,0,0.0918029167524123
5768,0,0.322777357135944
5769,0,0.0685912218522201
5770,0,0.145516290240041
5771,0,0.372437138513897
5772,0,0.123548176526375
5773,0,0.153933707378237
5774,0,0.274598465108124
5775,0,0.223509071281108
5776,0,0.465828688388083
5777,1,0.482788065191341
5778,0,0.389335154064634
5779,0,0.209620391941889
5780,1,0.0901315041545196
5781,0,0.528136247617047
5782,0,0.304807486509857
5783,0,0.0568722435344978
5784,0,0.362380238816205
5785,0,0.0281587788845866
5786,0,0.0931751150087829
5787,0,0.156470294131931
5788,0,0.157469689177193
5789,1,0.249494766918819
5790,1,0.7537605645427
5791,0,0.0720669728696535
5792,1,0.221397877850929
5793,0,0.152236819276893
5794,0,0.133703011938005
5795,0,0.170691710032164
5796,0,0.13161023389833
5797,0,0.142397165432788
5798,0,0.113346674206485
5799,0,0.218149146234897
5800,1,0.145691074034217
5801,0,0.0424516800816459
5802,1,0.212513873651703
5803,0,0.11235208504348
5804,0,0.153921595910491
5805,1,0.390387813177412
5806,0,0.141185168697107
5807,0,0.143895224363636
5808,0,0.191138507354214
5809,1,0.548743326272317
5810,0,0.0320442069460145
5811,0,0.279887298233098
5812,0,0.133157126384507
5813,0,0.0843986163625156
5814,0,0.0862461758577752
5815,0,0.254013423942355
5816,0,0.233571054359098
5817,0,0.117771062050836
5818,0,0.612634009462676
5819,0,0.17040380224009
5820,0,0.031185672389143
5821,0,0.314937894364029
5822,1,0.591870327040369
5823,0,0.120426260371556
5824,1,0.670632223728228
5825,1,0.043968576905464
5826,1,0.44590175454458
5827,0,0.142692467077274
5828,0,0.0393541522092285
5829,0,0.17305605776036
5830,0,0.134934336690185
5831,0,0.128626914683527
5832,1,0.0567923702277923
5833,0,0.0316270626008632
5834,1,0.642379418809559
5835,1,0.0865101950352499
5836,0,0.0752669269150769
5837,0,0.116346673038386
5838,0,0.217570744411528
5839,1,0.392775823383359
5840,0,0.172483360776613
5841,0,0.383255241683026
5842,1,0.40010433717231
5843,0,0.121460091384564
5844,0,0.0206366116842429
5845,0,0.025776187277542
5846,0,0.108924059629002
5847,0,0.0886236574066961
5848,1,0.346256933324678
5849,0,0.100428040960087
5850,0,0.311090958289212
5851,0,0.0849975230074686
5852,0,0.0394270095111157
5853,0,0.0281325194351831
5854,1,0.332999090807181
5855,0,0.069311038570067
5856,1,0.334754003940725
5857,0,0.0939308210382361
5858,1,0.515952152346827
5859,1,0.183330072494978
5860,0,0.052343629370941
5861,0,0.285947294678387
5862,0,0.155464556661757
5863,0,0.0568651746055564
5864,0,0.210425642283296
5865,0,0.130359850399285
5866,0,0.154854314324005
5867,1,0.25254588664888
5868,0,0.489568765964975
5869,0,0.0899472640369801
5870,0,0.104738291857041
5871,0,0.267243629362106
5872,1,0.25300352003447
5873,0,0.0150143466264085
5874,1,0.243648034624558
5875,0,0.0141372389499031
5876,0,0.0866088182360354
5877,0,0.206744550697272
5878,0,0.0665853531783569
5879,0,0.125927784220324
5880,0,0.0813277383546113
5881,0,0.0400393834633418
5882,0,0.0438527000140075
5883,1,0.200638684315821
5884,0,0.136801210143921
5885,0,0.136147843082406
5886,0,0.0648208782582271
5887,0,0.171297918434187
5888,1,0.392847603586359
5889,1,0.345927642527161
5890,0,0.0685927078335098
5891,0,0.214947803291108
5892,0,0.168455494599647
5893,0,0.306865373641395
5894,0,0.221903167104741
5895,0,0.207881310596999
5896,0,0.284819995663088
5897,0,0.122480918731381
5898,0,0.071751182483399
5899,0,0.154085452647534
5900,0,0.11015852579531
5901,0,0.101727840289493
5902,0,0.200987605927288
5903,0,0.139451095277486
5904,1,0.0723092903425829
5905,1,0.381579717871539
5906,0,0.13798377031016
5907,0,0.125480966421007
5908,0,0.384115752269495
5909,1,0.394160383312639
5910,0,0.0558341340685295
5911,0,0.1038896891182
5912,0,0.0334280207721963
5913,0,0.28391626044606
5914,0,0.0760025490052915
5915,0,0.0606906680328516
5916,1,0.278605533445418
5917,0,0.235578654160109
5918,0,0.153013301108552
5919,0,0.0840726029405857
5920,0,0.253359528669345
5921,0,0.041423398410767
5922,0,0.162824139791365
5923,1,0.363152249889894
5924,1,0.341815400408172
5925,0,0.119074375643018
5926,0,0.226150613459489
5927,1,0.43782183249577
5928,1,0.576080656849235
5929,0,0.204679514707988
5930,0,0.0327585353366771
5931,0,0.0422356730209622
5932,1,0.601277108572343
5933,0,0.230448842759973
5934,1,0.242784827077039
5935,0,0.134017110197806
5936,0,0.143196922358931
5937,1,0.0414876129842493
5938,0,0.127229456742122
5939,0,0.066980232643376
5940,0,0.0773065595247297
5941,1,0.0867695527836082
5942,0,0.21906110981893
5943,1,0.643276650896714
5944,0,0.22888777001311
5945,0,0.198450471387685
5946,0,0.092053045388481
5947,0,0.0886215951660892
5948,0,0.182916993038719
5949,0,0.433743312845264
5950,1,0.290553831374758
5951,1,0.706007098228522
5952,0,0.0567954358019938
5953,1,0.0290628161155564
5954,0,0.159359350048618
5955,0,0.0511611372451671
5956,1,0.116160402160494
5957,0,0.444819039688557
5958,0,0.735180305718033
5959,0,0.152610946531175
5960,0,0.148003742077829
5961,1,0.336212254218469
5962,0,0.0430936047652615
5963,1,0.210982350488938
5964,0,0.224181224725686
5965,0,0.170083899027932
5966,0,0.0650880928234301
5967,0,0.298601839006366
5968,0,0.168279426913699
5969,0,0.043802836332647
5970,0,0.0459357147903964
5971,0,0.187648766271503
5972,0,0.117828609277012
5973,1,0.533758481646367
5974,0,0.0702830868182152
5975,0,0.10613163950176
5976,0,0.0756022364224262
5977,1,0.222245535382156
5978,0,0.131329210861507
5979,0,0.246798906580847
5980,0,0.125198062631579
5981,0,0.143481388304358
5982,0,0.419957353159441
5983,0,0.13221797847377
5984,0,0.276533553441188
5985,0,0.246112560476648
5986,0,0.0514287429546343
5987,1,0.19849239355656
5988,0,0.247080236793596
5989,0,0.0371940064608988
5990,1,0.524070084697153
5991,0,0.0747202917807979
5992,0,0.0714693602896484
5993,0,0.0796433369615358
5994,0,0.204349565773493
5995,0,0.110698452708209
5996,0,0.277287777116816
5997,0,0.48167566243735
5998,0,0.0239861665081515
5999,0,0.0773648538015209
6000,0,0.182901604849184
6001,1,0.0903763214492812
6002,1,0.128359505724413
6003,0,0.265241558668887
6004,0,0.019478290055349
6005,0,0.0309569624891443
6006,0,0.0295410968834393
6007,0,0.145333430522026
6008,0,0.0361530386359248
6009,0,0.0298604317973028
6010,0,0.107721490023577
6011,0,0.136344150632709
6012,1,0.364718015287821
6013,0,0.095815936780999
6014,0,0.150824878162211
6015,1,0.34260104733718
6016,0,0.290478582465058
6017,0,0.282209033539034
6018,0,0.261414544073172
6019,0,0.0261957844041174
6020,0,0.0619462677700825
6021,0,0.261999981156407
6022,0,0.179768965827922
6023,1,0.183486173848573
6024,1,0.0860934231640318
6025,0,0.0885842580795655
6026,0,0.435537353768588
6027,0,0.23074742643018
6028,0,0.18231213982794
6029,1,0.239640773532276
6030,1,0.160055607253933
6031,0,0.156515500287299
6032,0,0.235358239244861
6033,0,0.140899991237551
6034,0,0.253928310143709
6035,0,0.168082219095822
6036,0,0.148536356616573
6037,0,0.0580215698731109
6038,0,0.0326482624228746
6039,0,0.115811374880839
6040,0,0.023034602307202
6041,0,0.0961182744892211
6042,0,0.197755134143299
6043,0,0.0683879766421866
6044,0,0.0845506207717002
6045,0,0.0902443385657094
6046,0,0.222849450478883
6047,0,0.625637560484789
6048,0,0.05993773235704
6049,0,0.190071218309062
6050,0,0.182542016080327
6051,0,0.259646937604607
6052,0,0.302831943865943
6053,0,0.609869887363482
6054,0,0.18802272001104
6055,1,0.170598050862575
6056,0,0.0951849373418089
6057,0,0.018199562205981
6058,0,0.0447469407120763
6059,1,0.637192391409352
6060,0,0.0770792007852757
6061,1,0.181491975913195
6062,1,0.513789339179414
6063,0,0.0310367422105683
6064,0,0.0423431295046618
6065,0,0.0475823981977115
6066,1,0.206383466996749
6067,0,0.251834867927732
6068,0,0.169015022441649
6069,0,0.146272073204394
6070,0,0.189723971497263
6071,0,0.0607866641976218
6072,0,0.400547180508601
6073,0,0.0767008844825107
6074,0,0.206929366020806
6075,0,0.116951929759164
6076,0,0.250341990424624
6077,0,0.128757471501535
6078,0,0.458040666351779
6079,0,0.156607316074642
6080,0,0.0918829314450369
6081,1,0.292865314202785
6082,1,0.189033757384243
6083,0,0.348954181046469
6084,1,0.169122477612905
6085,0,0.150770344556285
6086,1,0.483011313133925
6087,0,0.0749674615286334
6088,1,0.154758039429476
6089,0,0.122890046192038
6090,0,0.022284047991491
6091,0,0.0223069787408365
6092,0,0.157436678376447
6093,0,0.197089215268595
6094,0,0.129174937761509
6095,0,0.190292141335857
6096,0,0.0730740976938549
6097,0,0.396759298459786
6098,1,0.231522474578384
6099,0,0.55204289419149
6100,1,0.591737979501691
6101,0,0.104360990439518
6102,1,0.0325485814318475
6103,0,0.0730665512544501
6104,0,0.0228206259645138
6105,1,0.5206775608115
6106,0,0.234911824032962
6107,0,0.0686981170809306
6108,0,0.266857545106599
6109,0,0.0934360282398121
6110,1,0.117867730142709
6111,0,0.0298493985625546
6112,0,0.0712550671918513
6113,0,0.295534760784995
6114,0,0.0486676016281505
6115,1,0.290345910683681
6116,0,0.0612921357671386
6117,0,0.535176880868869
6118,0,0.119617262781079
6119,0,0.480518245414768
6120,0,0.0415063438007173
6121,0,0.0582410751841689
6122,0,0.229214285484249
6123,1,0.281229261162938
6124,0,0.066692148448765
6125,0,0.0341534936581253
6126,0,0.190845868085977
6127,0,0.0475591921706924
6128,0,0.150012894061677
6129,0,0.038535519022672
6130,0,0.199180084667271
6131,0,0.404648118247532
6132,1,0.177560114246508
6133,0,0.218079374560589
6134,0,0.356204212547214
6135,0,0.0319906161273933
6136,0,0.0707239782734188
6137,0,0.083160055747167
6138,1,0.431628045685458
6139,1,0.328927204956829
6140,0,0.197302661658789
6141,0,0.20557151885285
6142,0,0.0208618995253769
6143,0,0.205420462460833
6144,0,0.19502584629505
6145,0,0.432372157987891
6146,0,0.0815504960399621
6147,0,0.0813079251101627
6148,0,0.223467543913327
6149,0,0.178513727379974
6150,0,0.0386672454493801
6151,1,0.316952535862062
6152,0,0.167373681466784
6153,0,0.427108204983717
6154,0,0.0459528282990852
6155,0,0.236346602227836
6156,0,0.0572416635970563
6157,0,0.0875589842189694
6158,0,0.0812370626507588
6159,0,0.133484414819534
6160,1,0.104216703257709
6161,0,0.0755527801907129
6162,0,0.133372651536782
6163,0,0.053671736177554
6164,0,0.293438422825962
6165,0,0.390138383775553
6166,1,0.0920630006541428
6167,0,0.34446639192394
6168,0,0.546585690333247
6169,0,0.053704907168961
6170,0,0.0816026738836714
6171,0,0.208034846271258
6172,0,0.322417463780823
6173,1,0.165357484132389
6174,0,0.549663413684783
6175,0,0.0740707582400671
6176,0,0.0354067389765654
6177,0,0.208448629049162
6178,1,0.318014695250365
6179,0,0.446445978518299
6180,0,0.19100382133134
6181,0,0.0511539749525119
6182,0,0.186714389209104
6183,0,0.179305938381749
6184,0,0.428176065894549
6185,1,0.306711727844442
6186,0,0.126686862798747
6187,1,0.0519693131726259
6188,0,0.065761019059271
6189,1,0.313175755150392
6190,0,0.333161502382957
6191,0,0.182016598850241
6192,0,0.0246969911733153
6193,0,0.186414967076
6194,0,0.277190177652763
6195,0,0.359653719966755
6196,0,0.104997975347352
6197,0,0.0393422628543107
6198,1,0.754754025490609
6199,0,0.10754510464682
6200,0,0.170302776775176
6201,0,0.314946997257714
6202,0,0.151410814194666
6203,0,0.149025336140746
6204,0,0.394678853720496
6205,0,0.16686465804169
6206,1,0.190971244208811
6207,0,0.118503183806066
6208,0,0.136608315346949
6209,0,0.0335334439596785
6210,1,0.297864893830542
6211,0,0.0912543452598244
6212,0,0.518377980100747
6213,0,0.34342282245133
6214,0,0.122816202483253
6215,0,0.121000008614461
6216,0,0.100431540517211
6217,0,0.280121475457604
6218,0,0.0311283497825032
6219,0,0.169347871338478
6220,0,0.199282696463936
